,access,account_number,accounting_year,cdp_region,change_in_emissions,city,city_wide_emissions_inventory,country,gases_included,geocoded_column,inventory_boundary,last_update,organization,population,population_year,primary_protocol,primary_protocol_comment,reason_for_change,reporting_authority,total_basic_emissions_gpc,total_basic_emissions_gpc_1,total_scope_1_emissions_metric_tonnes_co2e,total_scope_2_emissions_metric_tonnes_co2e,total_scope_3_emissions,year_reported_to_cdp,coordinates,location,address,addr_list,state,State,Number of Customers,Average Monthly Consumption (kWh),Average Price (cents/kWh),Average Monthly Bill (Dollar and cents),Solar panel pricing (cost per watt $/W),Emissions (lbs/MWh),1,2,3,4,5,6,7,8,9,10,11,12
105,public,31177,2017-01-01 - 2017-12-31,North America,Stayed the same,Salt Lake City,Yes,United States of America,"CH4, CO2, N20","{'type': 'Point', 'coordinates': [-111.891, 40.7608]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,Salt Lake City,193744.0,2016,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),,Emissions have not changed,"CDP Cities, ICLEI - Local Governments for Sustainability",Not Applicable,Not Applicable,,,,2018,"[40.7608, -111.891]","Array Salon, Main Street, The Granary, Rose Park, Salt Lake City, Salt Lake County, Utah, 84144, United States of America","Array Salon, Main Street, The Granary, Rose Park, Salt Lake City, Salt Lake County, Utah, 84144, United States of America","['Array Salon', 'Main Street', 'The Granary', 'Rose Park', 'Salt Lake City', 'Salt Lake County', 'Utah', '84144', 'United States of America']",Utah,Utah,"1,091,162",742,10.41,77.25,3.0,"1,595",3.2859747409820557,4.243144989013672,5.52293586730957,6.234871864318848,6.758880138397217,7.622570991516113,6.9840474128723145,6.543984889984131,6.386022090911865,4.999171257019043,3.8784611225128174,3.0335772037506104
106,public,58867,,North America,,Wisconsin Rapids,,United States of America,,"{'type': 'Point', 'coordinates': [-89.839, 44.3603]}",,2020-05-01T03:57:54.890,City of Wisconsin Rapids,18367.0,2010,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[44.3603, -89.839]","South Wood County Airport, 4th Street South, Wisconsin Rapids, Town of Grand Rapids, Wood County, Wisconsin, 54494, United States of America","South Wood County Airport, 4th Street South, Wisconsin Rapids, Town of Grand Rapids, Wood County, Wisconsin, 54494, United States of America","['South Wood County Airport', '4th Street South', 'Wisconsin Rapids', 'Town of Grand Rapids', 'Wood County', 'Wisconsin', '54494', 'United States of America']",Wisconsin,Wisconsin,"2,700,245",693,14.02,97.09,2.38,"1,394",2.593679428100586,3.5670254230499268,5.073111057281494,5.389354228973389,6.097300052642822,6.417172908782959,6.541561603546143,5.89328670501709,5.064518451690674,3.50606107711792,2.5025794506073,2.121671438217163
107,public,73295,2017-01-01 - 2017-12-31,North America,Increased,La Crosse,Yes,United States of America,CO2,"{'type': 'Point', 'coordinates': [-91.2396, 43.8014]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of La Crosse, WI",51320.0,2010,City specific methodology,,Emissions reduction actions not implemented,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",Not Applicable,Not Applicable,0.0,10647.0,0.0,2018,"[43.8014, -91.2396]","1001, West Avenue South, Herrington, La Crosse, La Crosse County, Wisconsin, 54601, United States of America","1001, West Avenue South, Herrington, La Crosse, La Crosse County, Wisconsin, 54601, United States of America","['1001', 'West Avenue South', 'Herrington', 'La Crosse', 'La Crosse County', 'Wisconsin', '54601', 'United States of America']",Wisconsin,Wisconsin,"2,700,245",693,14.02,97.09,2.38,"1,394",2.593679428100586,3.5670254230499268,5.073111057281494,5.389354228973389,6.097300052642822,6.417172908782959,6.541561603546143,5.89328670501709,5.064518451690674,3.50606107711792,2.5025794506073,2.121671438217163
108,public,50566,2015-01-01 - 2015-12-31,North America,This is our first year of calculation,Anchorage,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-149.9, 61.2181]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Anchorage,297483.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Previous data was not reliable,"CDP Cities, ICLEI - Local Governments for Sustainability",3557393,3557393,2305156.0,1252237.0,,2018,"[61.2181, -149.9]","Hotel Captain Cook, 939, West 5th Avenue, Spenard, Anchorage, Alaska, 99501, United States of America","Hotel Captain Cook, 939, West 5th Avenue, Spenard, Anchorage, Alaska, 99501, United States of America","['Hotel Captain Cook', '939', 'West 5th Avenue', 'Spenard', 'Anchorage', 'Alaska', '99501', 'United States of America']",Alaska,Alaska,"287,526",572,21.94,125.57,3.19,1194,0,0,0,0,0,0,0,0,0,0,0,0
109,public,35874,2016-01-01 - 2016-12-31,North America,Decreased,Phoenix,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-112.074, 33.4484]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Phoenix,1615017.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Technological change,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",15447037,15684329,11094141.0,5048773.0,395584.0,2018,"[33.4484, -112.074]","Enhanced Municipal Services District Boundary, Suite 1400, North 4th Street, Roosevelt Point, Central City, Phoenix, Maricopa County, Arizona, 85003, United States of America","Enhanced Municipal Services District Boundary, Suite 1400, North 4th Street, Roosevelt Point, Central City, Phoenix, Maricopa County, Arizona, 85003, United States of America","['Enhanced Municipal Services District Boundary', 'Suite 1400', 'North 4th Street', 'Roosevelt Point', 'Central City', 'Phoenix', 'Maricopa County', 'Arizona', '85003', 'United States of America']",Arizona,Arizona,"2,808,352","1,028",12.77,131.31,2.82,919,4.511328220367432,5.2578840255737305,6.444388389587402,7.348504543304443,7.808442115783691,8.058520317077637,6.774204730987549,6.587279319763184,6.657773971557617,5.9992570877075195,4.9562458992004395,4.1449689865112305
110,public,54113,2017-01-01 - 2017-12-31,North America,Decreased,Flagstaff,Yes,United States of America,CO2,"{'type': 'Point', 'coordinates': [-111.631, 35.1992]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Flagstaff,71975.0,2017,City specific methodology,Using Excel spreadsheet and Climate Registry guidance/protocols to create community inventory.,Behavioural change,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",Not Applicable,Not Applicable,932227.02,446142.51,0.0,2018,"[35.1992, -111.631]","702, North Locust Drive, Switzer Ridge/Mesa, East Flagstaff, Flagstaff, Coconino County, Arizona, 86001, United States of America","702, North Locust Drive, Switzer Ridge/Mesa, East Flagstaff, Flagstaff, Coconino County, Arizona, 86001, United States of America","['702', 'North Locust Drive', 'Switzer Ridge/Mesa', 'East Flagstaff', 'Flagstaff', 'Coconino County', 'Arizona', '86001', 'United States of America']",Arizona,Arizona,"2,808,352","1,028",12.77,131.31,2.82,919,4.511328220367432,5.2578840255737305,6.444388389587402,7.348504543304443,7.808442115783691,8.058520317077637,6.774204730987549,6.587279319763184,6.657773971557617,5.9992570877075195,4.9562458992004395,4.1449689865112305
111,public,53921,2015-01-01 - 2016-01-01,North America,Do not know,Tempe,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-111.94, 33.4255]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Tempe, AZ",175826.0,2015,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Lack of documentation,"CDP Cities, ICLEI - Local Governments for Sustainability",3187650.72,4577183.32,1285662.84,,,2018,"[33.4255, -111.94]","East 5th Street, Tempe Junction, Tempe, Maricopa County, Arizona, 85281, United States of America","East 5th Street, Tempe Junction, Tempe, Maricopa County, Arizona, 85281, United States of America","['East 5th Street', 'Tempe Junction', 'Tempe', 'Maricopa County', 'Arizona', '85281', 'United States of America']",Arizona,Arizona,"2,808,352","1,028",12.77,131.31,2.82,919,4.511328220367432,5.2578840255737305,6.444388389587402,7.348504543304443,7.808442115783691,8.058520317077637,6.774204730987549,6.587279319763184,6.657773971557617,5.9992570877075195,4.9562458992004395,4.1449689865112305
112,public,54128,2014-01-01 - 2014-12-31,North America,Decreased,Reno,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-119.814, 39.5296]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Reno,245255.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Technological change,"CDP Cities, ICLEI - Local Governments for Sustainability",2730235.35,2751878.9,1371400.99,,,2018,"[39.5296, -119.814]","S. Piazzo Building, North Virginia Street, Duborg Tract, North Valley, Reno, Washoe County, Nevada, 89501, United States of America","S. Piazzo Building, North Virginia Street, Duborg Tract, North Valley, Reno, Washoe County, Nevada, 89501, United States of America","['S. Piazzo Building', 'North Virginia Street', 'Duborg Tract', 'North Valley', 'Reno', 'Washoe County', 'Nevada', '89501', 'United States of America']",Nevada,Nevada,"1,183,660",947,11.85,112.18,2.8,777,3.6403963565826416,4.308714866638184,5.904778003692627,6.573830604553223,7.1180267333984375,7.852107524871826,7.524866580963135,7.038292407989502,6.4664716720581055,5.415131568908691,4.14828634262085,3.322014331817627
113,public,10495,2017-01-01 - 2017-12-31,North America,Do not know,Las Vegas,Yes,United States of America,CO2,"{'type': 'Point', 'coordinates': [-115.14, 36.1699]}",A metropolitan area,2020-05-01T03:57:54.890,City of Las Vegas,648224.0,2017,Other,"Community data was collected from local utilities (NV Energy and Southwest Gas), the Nevada Department of Transportation's Annual VMT Report for Clark County, the Regional Transportation Commission of Southern Nevada, and the Nevada Department of Environmental Protection.",Lack of documentation,"CDP Cities, ICLEI - Local Governments for Sustainability",Not Applicable,Not Applicable,13551605.0,10609919.0,3526726.0,2018,"[36.1699, -115.14]","The Ogden, 150, North Las Vegas Boulevard, Cultural Corridor, Five Points, Las Vegas, Clark County, Nevada, 89101, United States of America","The Ogden, 150, North Las Vegas Boulevard, Cultural Corridor, Five Points, Las Vegas, Clark County, Nevada, 89101, United States of America","['The Ogden', '150', 'North Las Vegas Boulevard', 'Cultural Corridor', 'Five Points', 'Las Vegas', 'Clark County', 'Nevada', '89101', 'United States of America']",Nevada,Nevada,"1,183,660",947,11.85,112.18,2.8,777,3.6403963565826416,4.308714866638184,5.904778003692627,6.573830604553223,7.1180267333984375,7.852107524871826,7.524866580963135,7.038292407989502,6.4664716720581055,5.415131568908691,4.14828634262085,3.322014331817627
114,public,49327,2015-01-01 - 2015-12-31,North America,This is our first year of calculation,Providence,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-71.4128, 41.824]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Providence,178562.0,2014,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,,"CDP Cities, ICLEI - Local Governments for Sustainability",1704321,0,2184796.0,384000.0,21168.0,2018,"[41.824, -71.4128]","Providence City Hall, Dorrance Street, Downtown, Providence, Rhode Island, 02902, United States of America","Providence City Hall, Dorrance Street, Downtown, Providence, Rhode Island, 02902, United States of America","['Providence City Hall', 'Dorrance Street', 'Downtown', 'Providence', 'Rhode Island', '02902', 'United States of America']",Rhode Island,Rhode Island,"442,005",589,20.55,121.05,3.16,879,3.233741044998169,4.044771671295166,4.832967758178711,5.7320380210876465,5.67067289352417,6.194217205047607,6.327192306518555,5.837752342224121,5.4285993576049805,4.089034557342529,3.110858917236328,2.692997694015503
115,public,58310,,North America,,Roanoke,,United States of America,,"{'type': 'Point', 'coordinates': [-79.9414, 37.271]}",,2020-05-01T03:57:54.890,City of Roanoke,98465.0,2013,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[37.271, -79.9414]","44, Kirk Avenue Southwest, Cedar Bluff, Roanoke, Virginia, 24011, United States of America","44, Kirk Avenue Southwest, Cedar Bluff, Roanoke, Virginia, 24011, United States of America","['44', 'Kirk Avenue Southwest', 'Cedar Bluff', 'Roanoke', 'Virginia', '24011', 'United States of America']",Virginia,Virginia,"3,431,574","1,165",11.73,136.59,2.41,772,3.53983473777771,4.387426853179932,5.178371906280518,5.937074661254883,6.103161811828613,6.219193935394287,6.290654182434082,6.007546901702881,5.373945236206055,4.549313068389893,3.907397985458374,3.2350525856018066
116,public,55799,2016-01-01 - 2016-12-31,North America,Decreased,Arlington,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-76.0026, 37.2265]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"Arlington, VA",222800.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Policy change,"CDP Cities, ICLEI - Local Governments for Sustainability",2260001,,1067210.0,1151809.0,40983.0,2018,"[37.2265, -76.0026]","2101, Custis Tomb Drive, Arlington, Northampton County, Virginia, 23310, United States of America","2101, Custis Tomb Drive, Arlington, Northampton County, Virginia, 23310, United States of America","['2101', 'Custis Tomb Drive', 'Arlington', 'Northampton County', 'Virginia', '23310', 'United States of America']",Virginia,Virginia,"3,431,574","1,165",11.73,136.59,2.41,772,3.53983473777771,4.387426853179932,5.178371906280518,5.937074661254883,6.103161811828613,6.219193935394287,6.290654182434082,6.007546901702881,5.373945236206055,4.549313068389893,3.907397985458374,3.2350525856018066
117,public,58621,2016-01-01 - 2016-12-31,North America,Decreased,Blacksburg,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-80.4139, 37.2296]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,Town of Blacksburg,44563.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Change in weather conditions,"CDP Cities, ICLEI - Local Governments for Sustainability",334387.997,334387.997,112096.953,222291.043,1887.192,2018,"[37.2296, -80.4139]","National Kidney Foundation, 100, North Main Street, Keister Addition, Blacksburg, Montgomery County, Virginia, 24060-7401, United States of America","National Kidney Foundation, 100, North Main Street, Keister Addition, Blacksburg, Montgomery County, Virginia, 24060-7401, United States of America","['National Kidney Foundation', '100', 'North Main Street', 'Keister Addition', 'Blacksburg', 'Montgomery County', 'Virginia', '24060-7401', 'United States of America']",Virginia,Virginia,"3,431,574","1,165",11.73,136.59,2.41,772,3.53983473777771,4.387426853179932,5.178371906280518,5.937074661254883,6.103161811828613,6.219193935394287,6.290654182434082,6.007546901702881,5.373945236206055,4.549313068389893,3.907397985458374,3.2350525856018066
118,public,59545,2016-01-01 - 2016-12-31,North America,Decreased,Charlottesville,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-78.4767, 38.0293]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Charlottesville, VA",46912.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Behavioural change,"CDP Cities, ICLEI - Local Governments for Sustainability",343796,0,172555.0,171240.0,0.0,2018,"[38.0293, -78.4767]","Sprint Pavilion, 700, East Main Street, Downtown Mall, Vinegar Hill, Charlottesville, Virginia, 22902, United States of America","Sprint Pavilion, 700, East Main Street, Downtown Mall, Vinegar Hill, Charlottesville, Virginia, 22902, United States of America","['Sprint Pavilion', '700', 'East Main Street', 'Downtown Mall', 'Vinegar Hill', 'Charlottesville', 'Virginia', '22902', 'United States of America']",Virginia,Virginia,"3,431,574","1,165",11.73,136.59,2.41,772,3.53983473777771,4.387426853179932,5.178371906280518,5.937074661254883,6.103161811828613,6.219193935394287,6.290654182434082,6.007546901702881,5.373945236206055,4.549313068389893,3.907397985458374,3.2350525856018066
119,public,49334,2015-01-01 - 2015-12-31,North America,Decreased,"Richmond, VA",Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-77.436, 37.5407]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Richmond, VA",222853.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Behavioural change,"CDP Cities, ICLEI - Local Governments for Sustainability",,,1367962.0,1422177.0,60470.0,2018,"[37.5407, -77.436]","Saint Paul's Episcopal Church, 815, East Grace Street, Shockoe Slip, Richmond, Richmond City, Virginia, 23219, United States of America","Saint Paul's Episcopal Church, 815, East Grace Street, Shockoe Slip, Richmond, Richmond City, Virginia, 23219, United States of America","[""Saint Paul's Episcopal Church"", '815', 'East Grace Street', 'Shockoe Slip', 'Richmond', 'Richmond City', 'Virginia', '23219', 'United States of America']",Virginia,Virginia,"3,431,574","1,165",11.73,136.59,2.41,772,3.53983473777771,4.387426853179932,5.178371906280518,5.937074661254883,6.103161811828613,6.219193935394287,6.290654182434082,6.007546901702881,5.373945236206055,4.549313068389893,3.907397985458374,3.2350525856018066
120,public,35853,2014-01-01 - 2014-12-31,North America,Increased,Baltimore,Yes,United States of America,"CH4, CO2, N20","{'type': 'Point', 'coordinates': [-76.6122, 39.2904]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Baltimore,614664.0,2016,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),,Population increase,"CDP Cities, ICLEI - Local Governments for Sustainability",Not Applicable,Not Applicable,12032078.0,3211447.0,369.0,2018,"[39.2904, -76.6122]","Business and Government Historic District, Saint Paul Street, Mount Vernon, Baltimore, Maryland, 21202, United States of America","Business and Government Historic District, Saint Paul Street, Mount Vernon, Baltimore, Maryland, 21202, United States of America","['Business and Government Historic District', 'Saint Paul Street', 'Mount Vernon', 'Baltimore', 'Maryland', '21202', 'United States of America']",Maryland,Maryland,"2,332,517","1,005",13.3,133.68,2.89,896,3.217773675918579,4.326981067657471,4.8854289054870605,5.708219528198242,5.99224328994751,6.251481533050537,6.482813835144043,6.061930179595947,5.311209678649902,4.2913432121276855,3.5484659671783447,3.0090227127075195
121,public,53959,2016-01-01 - 2016-12-31,North America,Do not know,Fayetteville,Yes,United States of America,"CH4, CO2, HFCs, N20","{'type': 'Point', 'coordinates': [-94.1719, 36.0821]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Fayetteville, AR",85747.0,2017,International Emissions Analysis Protocol (ICLEI),,,"CDP Cities, ICLEI - Local Governments for Sustainability",Not Applicable,Not Applicable,,,,2018,"[36.0821, -94.1719]","896, West Lawson Street, Noble Oaks, Fayette Junction, Fayetteville, Washington County, Arkansas, 72703, United States of America","896, West Lawson Street, Noble Oaks, Fayette Junction, Fayetteville, Washington County, Arkansas, 72703, United States of America","['896', 'West Lawson Street', 'Noble Oaks', 'Fayette Junction', 'Fayetteville', 'Washington County', 'Arkansas', '72703', 'United States of America']",Arkansas,Arkansas,"1,388,358","1,156",9.81,113.36,3.47,"1,241",3.751020669937134,4.127986431121826,4.934613227844238,5.641694068908691,5.772406101226807,6.6923346519470215,6.498315811157227,6.416558265686035,5.839418411254883,5.046725273132324,3.863506555557251,3.2023401260375977
122,public,59124,,North America,,Natchez,,United States of America,,"{'type': 'Point', 'coordinates': [-91.4032, 31.5604]}",,2020-05-01T03:57:54.890,"City of Natchez, MS",15500.0,2017,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[31.5604, -91.4032]","118, North Pearl Street, Hawthorne, Natchez, Adams County, Mississippi, 39120, United States of America","118, North Pearl Street, Hawthorne, Natchez, Adams County, Mississippi, 39120, United States of America","['118', 'North Pearl Street', 'Hawthorne', 'Natchez', 'Adams County', 'Mississippi', '39120', 'United States of America']",Mississippi,Mississippi,"1,290,281","1,247",11.12,138.63,3.29,907,3.8115200996398926,4.238347053527832,5.25527286529541,5.919247627258301,6.417323589324951,6.645840167999268,6.345475196838379,6.224081993103027,5.8044633865356445,5.546676158905029,4.379130840301514,3.581509590148926
123,public,35272,2015-01-01 - 2015-12-31,North America,Decreased,New Haven ,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-72.9276, 41.3093]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of New Haven (CT),131014.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,,"CDP Cities, ICLEI - Local Governments for Sustainability",1143288,1143288,761145.0,297225.0,84919.0,2018,"[41.3093, -72.9276]","Farnam Hall, 380, College Street, Downtown, Barnesville, New Haven, New Haven County, Connecticut, 06511, United States of America","Farnam Hall, 380, College Street, Downtown, Barnesville, New Haven, New Haven County, Connecticut, 06511, United States of America","['Farnam Hall', '380', 'College Street', 'Downtown', 'Barnesville', 'New Haven', 'New Haven County', 'Connecticut', '06511', 'United States of America']",Connecticut,Connecticut,"1,503,701",724,21.2,153.46,2.87,535,3.0741758346557617,3.9085216522216797,4.825625419616699,5.700117588043213,5.880831241607666,5.908656120300293,6.262669563293457,5.925034999847412,5.39155912399292,3.938920259475708,3.1324286460876465,2.6376898288726807
124,public,55415,,North America,,"Columbia, SC",No,United States of America,,"{'type': 'Point', 'coordinates': [-81.0348, 34.0007]}",,2020-05-01T03:57:54.890,"City of Columbia, SC",133358.0,2015,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[34.0007, -81.0348]","J. Marion Sims Memorial, Gervais Street, Waverly, Columbia, Richland County, South Carolina, 29201, United States of America","J. Marion Sims Memorial, Gervais Street, Waverly, Columbia, Richland County, South Carolina, 29201, United States of America","['J. Marion Sims Memorial', 'Gervais Street', 'Waverly', 'Columbia', 'Richland County', 'South Carolina', '29201', 'United States of America']",South Carolina,South Carolina,"2,290,200","1,159",12.44,144.2,3.26,639,4.004789352416992,4.613531589508057,5.110462188720703,6.152455806732178,6.617318630218506,6.456202030181885,6.367997169494629,5.962283611297607,5.760158061981201,5.1567277908325195,4.378359794616699,3.5514683723449707
125,public,49333,2016-01-01 - 2016-12-31,North America,Decreased,Louisville,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-85.6784, 38.196]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Louisville, KY",771158.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Technological change,"CDP Cities, ICLEI - Local Governments for Sustainability",16000537,21554911,20804701.0,9883480.0,1715766.0,2018,"[38.196, -85.6784]","1805, Bashford Manor Lane, Watterson Park, Jefferson County, Kentucky, 40218, United States of America","1805, Bashford Manor Lane, Watterson Park, Jefferson County, Kentucky, 40218, United States of America","['1805', 'Bashford Manor Lane', 'Watterson Park', 'Jefferson County', 'Kentucky', '40218', 'United States of America']",Kentucky,Kentucky,"1,980,209","1,166",10.6,123.57,3.37,"1,850",2.991271734237671,3.6063942909240723,4.420060634613037,5.475799560546875,5.9871344566345215,6.578396797180176,6.226024150848389,6.3213653564453125,5.715478897094727,4.472941875457764,3.7411255836486816,2.781613826751709
126,public,74531,2015-01-01 - 2015-12-31,North America,This is our first year of calculation,Santa Fe County,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-106, 35.5]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,Santa Fe County,149790.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,,"CDP Cities, ICLEI - Local Governments for Sustainability",1789058,,1307967.0,503122.0,33245.0,2018,"[35.5, -106]","Santa Fe County, New Mexico, United States of America","Santa Fe County, New Mexico, United States of America","['Santa Fe County', 'New Mexico', 'United States of America']",New Mexico,New Mexico,"889,841",639,12.68,81.08,3.18,"1,242",4.888909816741943,5.734335899353027,6.8383870124816895,7.614372253417969,7.838034629821777,7.848282337188721,6.775271892547607,6.911101341247559,6.521370887756348,6.088216304779053,5.442754745483398,4.5427374839782715
